well_name,timestamp,gas_prod,oil_prod,water_prod,tubing_pressure,casing_pressure,line_pressure
WL03,2010-05-29 00:00:00,342.0,0.0,8.0,195.0,220.0,202.0
WL03,2010-05-28 00:00:00,377.0,0.0,21.0,191.0,218.0,196.0
WL03,2010-05-27 00:00:00,441.0,0.0,13.0,189.0,220.0,194.0
WL03,2010-05-26 00:00:00,346.0,0.0,8.0,191.0,220.0,195.0
WL03,2010-05-25 00:00:00,448.0,0.0,30.0,191.0,221.0,195.0
WL03,2010-05-24 00:00:00,354.0,0.0,50.0,192.0,227.0,192.0
WL03,2010-05-23 00:00:00,322.0,0.0,4.0,188.0,224.0,195.0
WL03,2010-05-22 00:00:00,322.0,0.0,4.0,195.0,226.0,197.0
WL03,2010-05-21 00:00:00,375.0,0.0,13.0,194.0,226.0,196.0
WL03,2010-05-20 00:00:00,434.0,0.0,63.0,190.0,227.0,196.0
WL03,2010-05-19 00:00:00,295.0,0.0,4.0,195.0,227.0,201.0
WL03,2010-05-18 00:00:00,303.0,0.0,4.0,195.0,226.0,198.0
WL03,2010-05-17 00:00:00,302.0,0.0,0.0,195.0,224.0,209.0
WL03,2010-05-16 00:00:00,297.0,0.0,0.0,205.0,224.0,213.0
WL03,2010-05-15 00:00:00,307.0,0.0,0.0,204.0,222.0,212.0
WL03,2010-05-14 00:00:00,309.0,0.0,0.0,205.0,222.0,213.0
WL03,2010-05-13 00:00:00,323.0,0.0,9.0,207.0,222.0,208.0
WL03,2010-05-12 00:00:00,324.0,0.0,4.0,207.0,225.0,211.0
WL03,2010-05-11 00:00:00,328.0,0.0,8.0,206.0,225.0,212.0
WL03,2010-05-10 00:00:00,337.0,0.0,4.0,213.0,225.0,215.0
WL03,2010-05-09 00:00:00,347.0,0.0,4.0,204.0,222.0,213.0
WL03,2010-05-08 00:00:00,352.0,0.0,2.0,209.0,221.0,217.0
WL03,2010-05-07 00:00:00,381.0,0.0,,2.0,220.0,202.0
WL03,2010-05-06 00:00:00,407.0,0.0,21.0,180.0,226.0,189.0
WL03,2010-05-05 00:00:00,468.0,0.0,58.0,182.0,226.0,188.0
WL03,2010-05-04 00:00:00,421.0,0.0,40.0,186.0,232.0,197.0
WL03,2010-05-03 00:00:00,387.0,0.0,25.0,185.0,227.0,199.0
WL03,2010-05-02 00:00:00,533.0,0.0,92.0,192.0,232.0,198.0
WL03,2010-05-01 00:00:00,318.0,0.0,8.0,189.0,235.0,198.0
WL03,2010-04-30 00:00:00,322.0,0.0,4.0,195.0,237.0,200.0
WL03,2010-04-29 00:00:00,313.0,0.0,6.0,193.0,240.0,216.0
WL03,2010-04-28 00:00:00,314.0,0.0,8.0,221.0,239.0,207.0
WL03,2010-04-27 00:00:00,327.0,0.0,4.0,212.0,236.0,198.0
WL03,2010-04-26 00:00:00,332.0,0.0,8.0,184.0,238.0,197.0
WL03,2010-04-25 00:00:00,331.0,0.0,8.0,184.0,244.0,214.0
WL03,2010-04-24 00:00:00,372.0,0.0,8.0,200.0,248.0,210.0
WL03,2010-04-23 00:00:00,373.0,0.0,20.0,198.0,254.0,215.0
WL03,2010-04-22 00:00:00,480.0,0.0,58.0,205.0,262.0,214.0
WL03,2010-04-21 00:00:00,310.0,0.0,50.0,200.0,233.0,202.0
WL03,2010-04-20 00:00:00,290.0,0.0,0.0,189.0,227.0,215.0
WL03,2010-04-19 00:00:00,296.0,0.0,0.0,199.0,227.0,207.0
WL03,2010-04-18 00:00:00,302.0,0.0,0.0,192.0,225.0,204.0
WL03,2010-04-17 00:00:00,297.0,0.0,0.0,196.0,227.0,217.0
WL03,2010-04-16 00:00:00,303.0,0.0,0.0,206.0,228.0,207.0
WL03,2010-04-15 00:00:00,307.0,0.0,0.0,201.0,229.0,206.0
WL03,2010-04-14 00:00:00,304.0,0.0,0.0,194.0,229.0,229.0
WL03,2010-04-13 00:00:00,376.0,0.0,25.0,202.0,230.0,213.0
WL03,2010-04-12 00:00:00,296.0,0.0,0.0,195.0,228.0,214.0
WL03,2010-04-11 00:00:00,299.0,0.0,4.0,204.0,227.0,221.0
WL03,2010-04-10 00:00:00,300.0,0.0,4.0,210.0,227.0,214.0
WL03,2010-04-09 00:00:00,302.0,0.0,0.0,206.0,226.0,233.0
WL03,2010-04-08 00:00:00,298.0,0.0,4.0,222.0,221.0,225.0
WL03,2010-04-07 00:00:00,303.0,0.0,4.0,208.0,220.0,219.0
WL03,2010-04-06 00:00:00,304.0,0.0,4.0,212.0,225.0,215.0
WL03,2010-04-05 00:00:00,311.0,0.0,5.0,205.0,223.0,219.0
WL03,2010-04-04 00:00:00,310.0,0.0,4.0,206.0,223.0,212.0
WL03,2010-04-03 00:00:00,311.0,0.0,2.0,203.0,220.0,215.0
WL03,2010-04-02 00:00:00,318.0,0.0,2.0,207.0,216.0,223.0
WL03,2010-04-01 00:00:00,325.0,0.0,4.0,200.0,220.0,208.0
WL03,2010-03-31 00:00:00,318.0,0.0,0.0,200.0,219.0,217.0
WL03,2010-03-30 00:00:00,321.0,0.0,0.0,202.0,217.0,208.0
WL03,2010-03-29 00:00:00,325.0,0.0,8.0,199.0,215.0,206.0
WL03,2010-03-28 00:00:00,334.0,0.0,4.0,190.0,211.0,202.0
WL03,2010-03-27 00:00:00,335.0,0.0,4.0,191.0,213.0,219.0
WL03,2010-03-26 00:00:00,342.0,0.0,12.0,220.0,213.0,206.0
WL03,2010-03-25 00:00:00,351.0,0.0,9.0,182.0,208.0,201.0
WL03,2010-03-24 00:00:00,370.0,0.0,12.0,202.0,210.0,214.0
WL03,2010-03-23 00:00:00,380.0,0.0,25.0,200.0,212.0,239.0
WL03,2010-03-22 00:00:00,348.0,0.0,8.0,194.0,207.0,193.0
WL03,2010-03-21 00:00:00,347.0,0.0,4.0,179.0,205.0,193.0
WL03,2010-03-20 00:00:00,393.0,0.0,8.0,186.0,204.0,193.0
WL03,2010-03-19 00:00:00,335.0,0.0,4.0,175.0,206.0,200.0
WL03,2010-03-18 00:00:00,346.0,0.0,8.0,192.0,207.0,205.0
WL03,2010-03-17 00:00:00,351.0,0.0,12.0,198.0,205.0,205.0
WL03,2010-03-16 00:00:00,348.0,0.0,8.0,199.0,204.0,205.0
WL03,2010-03-15 00:00:00,367.0,0.0,8.0,188.0,205.0,193.0
WL03,2010-03-14 00:00:00,368.0,0.0,8.0,171.0,204.0,191.0
WL03,2010-03-13 00:00:00,379.0,0.0,12.0,183.0,203.0,188.0
WL03,2010-03-12 00:00:00,392.0,0.0,126.0,169.0,203.0,195.0
WL03,2010-03-11 00:00:00,389.0,0.0,29.0,184.0,203.0,208.0
WL03,2010-03-10 00:00:00,381.0,0.0,7.0,197.0,202.0,210.0
WL03,2010-03-09 00:00:00,400.0,0.0,10.0,209.0,202.0,205.0
WL03,2010-03-08 00:00:00,369.0,0.0,15.0,197.0,203.0,188.0
WL03,2010-03-07 00:00:00,407.0,0.0,6.0,170.0,202.0,175.0
WL03,2010-03-06 00:00:00,423.0,0.0,36.0,167.0,204.0,172.0
WL03,2010-03-05 00:00:00,442.0,0.0,29.0,166.0,205.0,169.0
WL03,2010-03-04 00:00:00,445.0,0.0,46.0,159.0,207.0,168.0
WL03,2010-03-03 00:00:00,434.0,0.0,46.0,159.0,207.0,177.0
WL03,2010-03-02 00:00:00,417.0,0.0,42.0,163.0,206.0,186.0
WL03,2010-03-01 00:00:00,406.0,0.0,12.0,183.0,207.0,186.0
WL03,2010-02-28 00:00:00,384.0,0.0,25.0,175.0,210.0,191.0
WL03,2010-02-27 00:00:00,399.0,0.0,12.0,187.0,207.0,193.0
WL03,2010-02-26 00:00:00,370.0,0.0,8.0,172.0,207.0,196.0
WL03,2010-02-25 00:00:00,377.0,0.0,5.0,187.0,209.0,198.0
WL03,2010-02-24 00:00:00,387.0,0.0,20.0,185.0,207.0,189.0
WL03,2010-02-23 00:00:00,404.0,0.0,20.0,169.0,207.0,183.0
WL03,2010-02-22 00:00:00,479.0,0.0,20.0,173.0,208.0,181.0
WL03,2010-02-21 00:00:00,390.0,0.0,21.0,173.0,211.0,190.0
WL03,2010-02-20 00:00:00,399.0,0.0,14.0,182.0,215.0,187.0
WL03,2010-02-19 00:00:00,408.0,0.0,29.0,178.0,215.0,201.0
WL03,2010-02-18 00:00:00,394.0,0.0,24.0,177.0,213.0,193.0
WL03,2010-02-17 00:00:00,424.0,0.0,0.0,185.0,210.0,184.0
WL03,2010-02-16 00:00:00,416.0,0.0,39.0,176.0,210.0,186.0
WL03,2010-02-15 00:00:00,394.0,0.0,12.0,174.0,211.0,189.0
WL03,2010-02-14 00:00:00,421.0,0.0,21.0,175.0,212.0,184.0
WL03,2010-02-13 00:00:00,423.0,0.0,16.0,174.0,214.0,195.0
WL03,2010-02-12 00:00:00,495.0,0.0,33.0,198.0,215.0,213.0
WL03,2010-02-11 00:00:00,404.0,0.0,46.0,161.0,218.0,192.0
WL03,2010-02-10 00:00:00,386.0,0.0,14.0,189.0,217.0,198.0
WL03,2010-02-09 00:00:00,392.0,0.0,22.0,187.0,216.0,199.0
WL03,2010-02-08 00:00:00,411.0,0.0,21.0,177.0,217.0,189.0
WL03,2010-02-07 00:00:00,428.0,0.0,18.0,180.0,220.0,192.0
WL03,2010-02-06 00:00:00,403.0,0.0,20.0,178.0,220.0,196.0
WL03,2010-02-05 00:00:00,394.0,0.0,16.0,180.0,221.0,195.0
WL03,2010-02-04 00:00:00,451.0,0.0,34.0,183.0,223.0,187.0
WL03,2010-02-03 00:00:00,384.0,0.0,8.0,182.0,224.0,201.0
WL03,2010-02-02 00:00:00,410.0,0.0,13.0,184.0,223.0,188.0
WL03,2010-02-01 00:00:00,401.0,0.0,16.0,173.0,227.0,186.0
WL03,2010-01-31 00:00:00,416.0,0.0,21.0,170.0,227.0,192.0
WL03,2010-01-30 00:00:00,408.0,0.0,12.0,191.0,229.0,205.0
WL03,2010-01-29 00:00:00,414.0,0.0,25.0,147.0,232.0,184.0
WL03,2010-01-28 00:00:00,412.0,0.0,25.0,173.0,239.0,187.0
WL03,2010-01-27 00:00:00,422.0,0.0,22.0,180.0,229.0,190.0
WL03,2010-01-26 00:00:00,417.0,0.0,16.0,174.0,228.0,196.0
WL03,2010-01-25 00:00:00,428.0,0.0,38.0,174.0,227.0,193.0
WL03,2010-01-24 00:00:00,444.0,0.0,14.0,187.0,228.0,201.0
WL03,2010-01-23 00:00:00,431.0,0.0,22.0,182.0,232.0,191.0
WL03,2010-01-22 00:00:00,418.0,0.0,24.0,186.0,235.0,196.0
WL03,2010-01-21 00:00:00,420.0,0.0,14.0,185.0,233.0,195.0
WL03,2010-01-20 00:00:00,411.0,0.0,42.0,188.0,238.0,200.0
WL03,2010-01-19 00:00:00,419.0,0.0,12.0,195.0,239.0,201.0
WL03,2010-01-18 00:00:00,412.0,0.0,12.0,191.0,240.0,223.0
WL03,2010-01-17 00:00:00,425.0,0.0,33.0,170.0,240.0,194.0
WL03,2010-01-16 00:00:00,423.0,0.0,16.0,186.0,239.0,196.0
WL03,2010-01-15 00:00:00,398.0,0.0,16.0,192.0,241.0,203.0
WL03,2010-01-14 00:00:00,459.0,0.0,18.0,197.0,243.0,189.0
WL03,2010-01-13 00:00:00,440.0,0.0,29.0,167.0,248.0,234.0
WL03,2010-01-12 00:00:00,399.0,0.0,36.0,255.0,242.0,218.0
WL03,2010-01-11 00:00:00,421.0,0.0,29.0,186.0,243.0,202.0
WL03,2010-01-10 00:00:00,429.0,0.0,29.0,190.0,244.0,220.0
WL03,2010-01-09 00:00:00,370.0,0.0,0.0,200.0,243.0,445.0
WL03,2010-01-08 00:00:00,361.0,0.0,4.0,536.0,233.0,390.0
WL03,2010-01-07 00:00:00,391.0,0.0,10.0,272.0,224.0,250.0
WL03,2010-01-06 00:00:00,383.0,0.0,4.0,191.0,224.0,218.0
WL03,2010-01-05 00:00:00,404.0,0.0,8.0,198.0,223.0,205.0
WL03,2010-01-04 00:00:00,428.0,0.0,12.0,183.0,222.0,206.0
WL03,2010-01-03 00:00:00,418.0,0.0,16.0,190.0,223.0,203.0
WL03,2010-01-02 00:00:00,406.0,0.0,12.0,191.0,223.0,207.0
WL03,2010-01-01 00:00:00,415.0,0.0,16.0,185.0,223.0,207.0
WL03,2009-12-30 00:00:00,418.0,0.0,25.0,420.0,221.0,225.0
WL03,2009-12-29 00:00:00,412.0,0.0,25.0,185.0,219.0,205.0
WL03,2009-12-28 00:00:00,432.0,0.0,25.0,192.0,216.0,217.0
WL03,2009-12-27 00:00:00,437.0,0.0,25.0,177.0,216.0,202.0
WL03,2009-12-26 00:00:00,448.0,0.0,25.0,186.0,216.0,241.0
WL03,2009-12-25 00:00:00,475.0,0.0,16.0,302.0,215.0,208.0
WL03,2009-12-24 00:00:00,459.0,0.0,54.0,156.0,216.0,194.0
WL03,2009-12-23 00:00:00,447.0,0.0,25.0,197.0,218.0,212.0
WL03,2009-12-22 00:00:00,428.0,0.0,25.0,203.0,222.0,211.0
WL03,2009-12-21 00:00:00,436.0,0.0,25.0,198.0,219.0,200.0
WL03,2009-12-20 00:00:00,446.0,0.0,16.0,186.0,218.0,203.0
WL03,2009-12-19 00:00:00,445.0,0.0,12.0,179.0,214.0,197.0
WL03,2009-12-18 00:00:00,508.0,0.0,29.0,182.0,218.0,185.0
WL03,2009-12-17 00:00:00,463.0,0.0,46.0,172.0,219.0,197.0
WL03,2009-12-16 00:00:00,507.0,0.0,0.0,190.0,219.0,185.0
WL03,2009-12-15 00:00:00,469.0,0.0,8.0,169.0,220.0,190.0
WL03,2009-12-14 00:00:00,479.0,0.0,4.0,185.0,221.0,190.0
WL03,2009-12-13 00:00:00,484.0,0.0,25.0,179.0,227.0,189.0
WL03,2009-12-12 00:00:00,498.0,0.0,29.0,176.0,227.0,190.0
WL03,2009-12-11 00:00:00,538.0,0.0,29.0,189.0,227.0,186.0
WL03,2009-12-10 00:00:00,506.0,0.0,37.0,176.0,228.0,193.0
WL03,2009-12-09 00:00:00,525.0,0.0,25.0,184.0,227.0,189.0
WL03,2009-12-08 00:00:00,520.0,0.0,33.0,173.0,229.0,189.0
WL03,2009-12-07 00:00:00,502.0,0.0,54.0,177.0,231.0,196.0
WL03,2009-12-06 00:00:00,463.0,0.0,25.0,180.0,234.0,198.0
WL03,2009-12-05 00:00:00,458.0,0.0,21.0,188.0,233.0,245.0
WL03,2009-12-04 00:00:00,482.0,0.0,38.0,187.0,229.0,195.0
WL03,2009-12-03 00:00:00,476.0,0.0,25.0,187.0,232.0,200.0
WL03,2009-12-02 00:00:00,492.0,0.0,21.0,184.0,233.0,196.0
WL03,2009-12-01 00:00:00,506.0,0.0,33.0,182.0,237.0,192.0
WL03,2009-11-30 00:00:00,532.0,0.0,42.0,177.0,238.0,186.0
WL03,2009-11-29 00:00:00,530.0,0.0,38.0,178.0,242.0,188.0
WL03,2009-11-28 00:00:00,468.0,0.0,59.0,186.0,249.0,208.0
WL03,2009-11-27 00:00:00,417.0,0.0,12.0,210.0,245.0,227.0
WL03,2009-11-26 00:00:00,425.0,0.0,8.0,208.0,242.0,219.0
WL03,2009-11-25 00:00:00,469.0,0.0,0.0,206.0,242.0,247.0
WL03,2009-11-24 00:00:00,469.0,0.0,29.0,188.0,242.0,211.0
WL03,2009-11-23 00:00:00,479.0,0.0,21.0,196.0,244.0,204.0
WL03,2009-11-22 00:00:00,467.0,0.0,29.0,196.0,245.0,205.0
WL03,2009-11-21 00:00:00,460.0,0.0,21.0,201.0,245.0,206.0
WL03,2009-11-20 00:00:00,475.0,0.0,21.0,201.0,249.0,206.0
WL03,2009-11-19 00:00:00,458.0,0.0,33.0,198.0,252.0,209.0
WL03,2009-11-18 00:00:00,438.0,0.0,21.0,202.0,250.0,214.0
WL03,2009-11-17 00:00:00,456.0,0.0,29.0,195.0,249.0,213.0
WL03,2009-11-16 00:00:00,437.0,0.0,4.0,208.0,250.0,222.0
WL03,2009-11-15 00:00:00,430.0,0.0,17.0,206.0,254.0,220.0
WL03,2009-11-14 00:00:00,456.0,0.0,21.0,212.0,257.0,210.0
WL03,2009-11-13 00:00:00,469.0,0.0,21.0,202.0,259.0,218.0
WL03,2009-11-12 00:00:00,459.0,0.0,21.0,207.0,259.0,211.0
WL03,2009-11-11 00:00:00,465.0,0.0,46.0,199.0,259.0,236.0
WL03,2009-11-10 00:00:00,487.0,0.0,8.0,260.0,260.0,210.0
WL03,2009-11-09 00:00:00,513.0,0.0,46.0,200.0,264.0,207.0
WL03,2009-11-08 00:00:00,509.0,0.0,50.0,200.0,270.0,216.0
WL03,2009-11-07 00:00:00,415.0,0.0,17.0,208.0,270.0,320.0
WL03,2009-11-06 00:00:00,434.0,0.0,17.0,214.0,268.0,230.0
WL03,2009-11-05 00:00:00,471.0,0.0,34.0,209.0,266.0,218.0
WL03,2009-11-04 00:00:00,472.0,0.0,97.0,223.0,268.0,217.0
WL03,2009-11-03 00:00:00,499.0,0.0,72.0,200.0,271.0,209.0
WL03,2009-11-02 00:00:00,496.0,0.0,67.0,199.0,275.0,224.0
WL03,2009-11-01 00:00:00,393.0,0.0,21.0,260.0,273.0,269.0
WL03,2009-10-31 00:00:00,379.0,0.0,4.0,230.0,272.0,291.0
WL03,2009-10-30 00:00:00,374.0,0.0,4.0,302.0,269.0,289.0
WL03,2009-10-29 00:00:00,384.0,0.0,0.0,276.0,268.0,274.0
WL03,2009-10-28 00:00:00,401.0,0.0,4.0,298.0,272.0,243.0
WL03,2009-10-27 00:00:00,429.0,0.0,,243.0,267.0,243.0
WL03,2009-10-26 00:00:00,437.0,0.0,21.0,196.0,252.0,224.0
WL03,2009-10-25 00:00:00,428.0,0.0,38.0,191.0,255.0,226.0
WL03,2009-10-24 00:00:00,444.0,0.0,21.0,191.0,257.0,227.0
WL03,2009-10-23 00:00:00,429.0,0.0,8.0,214.0,255.0,251.0
WL03,2009-10-22 00:00:00,469.0,0.0,29.0,197.0,256.0,225.0
WL03,2009-10-21 00:00:00,457.0,0.0,17.0,187.0,259.0,224.0
WL03,2009-10-20 00:00:00,485.0,0.0,17.0,201.0,261.0,229.0
WL03,2009-10-19 00:00:00,426.0,0.0,13.0,192.0,262.0,264.0
WL03,2009-10-18 00:00:00,441.0,0.0,13.0,269.0,257.0,286.0
WL03,2009-10-17 00:00:00,453.0,0.0,13.0,271.0,258.0,366.0
WL03,2009-10-16 00:00:00,445.0,0.0,8.0,284.0,249.0,250.0
WL03,2009-10-15 00:00:00,468.0,0.0,17.0,195.0,249.0,265.0
WL03,2009-10-14 00:00:00,475.0,0.0,21.0,207.0,249.0,231.0
WL03,2009-10-13 00:00:00,487.0,0.0,42.0,177.0,252.0,219.0
WL03,2009-10-12 00:00:00,499.0,0.0,34.0,203.0,252.0,210.0
WL03,2009-10-11 00:00:00,531.0,0.0,29.0,178.0,253.0,203.0
WL03,2009-10-10 00:00:00,520.0,0.0,25.0,176.0,256.0,206.0
WL03,2009-10-09 00:00:00,501.0,0.0,29.0,223.0,264.0,201.0
WL03,2009-10-08 00:00:00,555.0,0.0,21.0,223.0,264.0,201.0
WL03,2009-10-07 00:00:00,584.0,0.0,63.0,171.0,269.0,193.0
WL03,2009-10-06 00:00:00,538.0,0.0,80.0,170.0,271.0,207.0
WL03,2009-10-05 00:00:00,560.0,0.0,46.0,190.0,275.0,204.0
WL03,2009-10-04 00:00:00,522.0,0.0,21.0,187.0,277.0,264.0
WL03,2009-10-03 00:00:00,447.0,0.0,42.0,182.0,279.0,315.0
WL03,2009-10-02 00:00:00,430.0,0.0,0.0,270.0,271.0,460.0
WL03,2009-10-01 00:00:00,531.0,0.0,30.0,530.0,264.0,212.0
WL03,2009-09-30 00:00:00,597.0,0.0,93.0,178.0,274.0,192.0
WL03,2009-09-29 00:00:00,552.0,0.0,75.0,173.0,274.0,218.0
WL03,2009-09-28 00:00:00,450.0,0.0,42.0,207.0,274.0,246.0
WL03,2009-09-27 00:00:00,382.0,0.0,0.0,242.0,276.0,260.0
WL03,2009-09-26 00:00:00,392.0,0.0,4.0,231.0,274.0,257.0
WL03,2009-09-25 00:00:00,411.0,0.0,4.0,229.0,272.0,247.0
WL03,2009-09-24 00:00:00,423.0,0.0,33.0,211.0,270.0,248.0
WL03,2009-09-23 00:00:00,429.0,0.0,21.0,235.0,270.0,281.0
WL03,2009-09-22 00:00:00,408.0,0.0,4.0,270.0,269.0,263.0
WL03,2009-09-21 00:00:00,437.0,0.0,4.0,230.0,272.0,253.0
WL03,2009-09-20 00:00:00,524.0,0.0,12.0,234.0,273.0,222.0
WL03,2009-09-19 00:00:00,508.0,0.0,33.0,190.0,273.0,227.0
WL03,2009-09-18 00:00:00,526.0,0.0,42.0,212.0,275.0,225.0
WL03,2009-09-17 00:00:00,555.0,0.0,50.0,198.0,277.0,223.0
WL03,2009-09-16 00:00:00,459.0,0.0,38.0,196.0,278.0,254.0
WL03,2009-09-15 00:00:00,469.0,0.0,38.0,212.0,276.0,243.0
WL03,2009-09-14 00:00:00,452.0,0.0,12.0,228.0,276.0,257.0
WL03,2009-09-13 00:00:00,463.0,0.0,25.0,220.0,275.0,243.0
WL03,2009-09-12 00:00:00,465.0,0.0,30.0,216.0,276.0,241.0
WL03,2009-09-11 00:00:00,442.0,0.0,21.0,214.0,278.0,244.0
WL03,2009-09-10 00:00:00,422.0,0.0,25.0,215.0,277.0,248.0
WL03,2009-09-09 00:00:00,408.0,0.0,4.0,233.0,276.0,250.0
WL03,2009-09-08 00:00:00,430.0,0.0,4.0,226.0,276.0,247.0
WL03,2009-09-07 00:00:00,461.0,0.0,12.0,221.0,278.0,241.0
WL03,2009-09-06 00:00:00,488.0,0.0,29.0,223.0,276.0,236.0
WL03,2009-09-05 00:00:00,416.0,0.0,29.0,216.0,277.0,247.0
WL03,2009-09-04 00:00:00,434.0,0.0,8.0,227.0,275.0,265.0
WL03,2009-09-03 00:00:00,471.0,0.0,8.0,272.0,274.0,239.0
WL03,2009-09-02 00:00:00,472.0,0.0,76.0,212.0,276.0,235.0
WL03,2009-09-01 00:00:00,453.0,0.0,25.0,212.0,276.0,245.0
WL03,2009-08-31 00:00:00,440.0,0.0,12.0,226.0,274.0,245.0
WL03,2009-08-30 00:00:00,431.0,0.0,12.0,218.0,275.0,247.0
WL03,2009-08-29 00:00:00,444.0,0.0,8.0,227.0,274.0,253.0
WL03,2009-08-28 00:00:00,512.0,0.0,8.0,247.0,273.0,233.0
WL03,2009-08-27 00:00:00,509.0,0.0,,200.0,278.0,232.0
WL03,2009-08-26 00:00:00,477.0,0.0,42.0,202.0,280.0,243.0
WL03,2009-08-25 00:00:00,525.0,0.0,33.0,216.0,280.0,229.0
WL03,2009-08-24 00:00:00,509.0,0.0,38.0,209.0,283.0,235.0
WL03,2009-08-23 00:00:00,517.0,0.0,33.0,214.0,283.0,233.0
WL03,2009-08-22 00:00:00,480.0,0.0,46.0,211.0,284.0,244.0
WL03,2009-08-21 00:00:00,422.0,0.0,12.0,231.0,279.0,297.0
WL03,2009-08-20 00:00:00,385.0,0.0,0.0,297.0,278.0,320.0
WL03,2009-08-19 00:00:00,395.0,0.0,4.0,287.0,278.0,326.0
WL03,2009-08-18 00:00:00,409.0,0.0,4.0,303.0,273.0,307.0
WL03,2009-08-17 00:00:00,412.0,0.0,,266.0,271.0,279.0
WL03,2009-08-16 00:00:00,427.0,0.0,4.0,243.0,269.0,258.0
WL03,2009-08-15 00:00:00,439.0,0.0,4.0,235.0,267.0,266.0
WL03,2009-08-14 00:00:00,500.0,0.0,25.0,237.0,266.0,232.0
WL03,2009-08-13 00:00:00,466.0,0.0,12.0,225.0,264.0,244.0
WL03,2009-08-12 00:00:00,519.0,0.0,12.0,217.0,261.0,228.0
WL03,2009-08-11 00:00:00,531.0,0.0,30.0,204.0,262.0,225.0
WL03,2009-08-10 00:00:00,510.0,0.0,46.0,207.0,265.0,232.0
WL03,2009-08-09 00:00:00,467.0,0.0,4.0,229.0,262.0,243.0
WL03,2009-08-08 00:00:00,457.0,0.0,25.0,225.0,261.0,245.0
WL03,2009-08-07 00:00:00,464.0,0.0,4.0,226.0,259.0,247.0
WL03,2009-08-06 00:00:00,461.0,0.0,12.0,219.0,257.0,249.0
WL03,2009-08-05 00:00:00,460.0,0.0,17.0,223.0,253.0,253.0
WL03,2009-08-04 00:00:00,454.0,0.0,12.0,229.0,253.0,259.0
WL03,2009-08-03 00:00:00,453.0,0.0,0.0,234.0,250.0,266.0
WL03,2009-08-02 00:00:00,471.0,0.0,4.0,261.0,246.0,262.0
WL03,2009-08-01 00:00:00,484.0,0.0,12.0,217.0,243.0,244.0
WL03,2009-07-31 00:00:00,477.0,0.0,12.0,224.0,241.0,250.0
WL03,2009-07-30 00:00:00,489.0,0.0,8.0,228.0,238.0,245.0
WL03,2009-07-29 00:00:00,489.0,0.0,4.0,225.0,237.0,246.0
WL03,2009-07-28 00:00:00,501.0,0.0,12.0,222.0,237.0,249.0
WL03,2009-07-27 00:00:00,499.0,0.0,8.0,227.0,232.0,252.0
WL03,2009-07-26 00:00:00,510.0,0.0,4.0,239.0,232.0,254.0
WL03,2009-07-25 00:00:00,518.0,0.0,4.0,235.0,231.0,249.0
WL03,2009-07-24 00:00:00,524.0,0.0,12.0,219.0,229.0,248.0
WL03,2009-07-23 00:00:00,534.0,0.0,12.0,225.0,226.0,255.0
WL03,2009-07-22 00:00:00,563.0,0.0,4.0,251.0,224.0,245.0
WL03,2009-07-21 00:00:00,560.0,0.0,8.0,221.0,223.0,248.0
WL03,2009-07-20 00:00:00,584.0,0.0,8.0,224.0,223.0,242.0
WL03,2009-07-19 00:00:00,581.0,0.0,4.0,224.0,223.0,248.0
WL03,2009-07-18 00:00:00,613.0,0.0,,234.0,222.0,242.0
WL03,2009-07-17 00:00:00,620.0,0.0,9.0,220.0,221.0,261.0
WL03,2009-07-16 00:00:00,704.0,0.0,29.0,182.0,220.0,200.0
WL03,2009-07-15 00:00:00,687.0,0.0,21.0,189.0,223.0,216.0
WL03,2009-07-14 00:00:00,723.0,0.0,25.0,184.0,226.0,200.0
WL03,2009-07-13 00:00:00,727.0,0.0,25.0,188.0,228.0,205.0
WL03,2009-07-12 00:00:00,748.0,0.0,,189.0,227.0,204.0
WL03,2009-07-11 00:00:00,770.0,0.0,38.0,186.0,229.0,200.0
WL03,2009-07-10 00:00:00,778.0,0.0,38.0,187.0,230.0,204.0
WL03,2009-07-09 00:00:00,786.0,0.0,42.0,186.0,232.0,202.0
WL03,2009-07-08 00:00:00,780.0,0.0,29.0,190.0,232.0,205.0
WL03,2009-07-07 00:00:00,763.0,0.0,42.0,187.0,232.0,207.0
WL03,2009-07-06 00:00:00,735.0,0.0,38.0,189.0,232.0,208.0
WL03,2009-07-05 00:00:00,704.0,0.0,63.0,193.0,235.0,207.0
WL03,2009-07-04 00:00:00,657.0,0.0,54.0,190.0,238.0,211.0
WL03,2009-07-03 00:00:00,594.0,0.0,42.0,194.0,240.0,206.0
WL03,2009-07-02 00:00:00,602.0,0.0,29.0,243.0,239.0,206.0
WL03,2009-07-01 00:00:00,611.0,0.0,25.0,186.0,237.0,211.0
WL03,2009-06-30 00:00:00,656.0,0.0,17.0,195.0,238.0,207.0
WL03,2009-06-29 00:00:00,604.0,0.0,42.0,191.0,242.0,211.0
WL03,2009-06-28 00:00:00,581.0,0.0,38.0,194.0,244.0,213.0
WL03,2009-06-27 00:00:00,583.0,0.0,38.0,195.0,245.0,215.0
WL03,2009-06-26 00:00:00,597.0,0.0,71.0,199.0,247.0,223.0
WL03,2009-06-25 00:00:00,565.0,0.0,28.0,209.0,250.0,228.0
WL03,2009-06-24 00:00:00,543.0,0.0,38.0,207.0,251.0,236.0
WL03,2009-06-23 00:00:00,527.0,0.0,4.0,217.0,252.0,259.0
